Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2020-10-22 01:32:47;2020-10-22 08:12:55;78%;88%;;0;383;Normal;100.3;;20.6;24007.7;22967.3;480.2;2020-10-22 08:10:00;2020-10-22 08:55:00;true;0.0;32.0;No weather;
2020-10-23 00:48:18;2020-10-23 07:15:39;79%;89%;;0;506;Normal;100.6;;5.4;23241.7;22776.8;464.8;2020-10-23 07:10:00;2020-10-23 07:55:00;true;0.0;32.0;No weather;
2020-10-24 01:42:00;2020-10-24 08:09:14;77%;88%;;0;1069;Normal;100.8;;12.8;23234.0;20446.0;1626.4;2020-10-24 07:55:00;2020-10-24 08:40:00;true;0.0;32.0;No weather;
2020-10-25 02:31:19;2020-10-25 09:50:13;86%;83%;;0;1577;Normal;100.5;;20.2;26333.1;24489.8;526.7;2020-10-25 09:15:00;2020-10-25 10:00:00;true;0.0;32.0;No weather;
2020-10-26 00:54:23;2020-10-26 07:05:55;73%;76%;;0;807;Normal;100.7;;20.4;22292.2;19988.7;1337.5;2020-10-26 07:10:00;2020-10-26 07:55:00;true;0.0;32.0;No weather;
2020-10-27 00:18:32;2020-10-27 08:22:00;89%;76%;;0;712;Normal;101.4;;46.8;29008.0;23786.6;580.2;2020-10-27 08:15:00;2020-10-27 09:00:00;true;77.1;32.0;No weather;
2020-10-28 00:07:31;2020-10-28 07:27:00;82%;80%;;0;560;Normal;101.5;;40.5;26368.4;22852.7;527.4;2020-10-28 07:15:00;2020-10-28 08:00:00;true;62.4;32.0;No weather;
2020-10-29 01:46:58;2020-10-29 08:41:03;77%;84%;;0;805;Normal;101.4;;41.8;24845.6;23189.2;496.9;2020-10-29 08:40:00;2020-10-29 09:25:00;true;145.0;32.0;No weather;
2020-10-30 01:13:38;2020-10-30 07:24:01;69%;84%;;0;2732;Normal;101.2;;39.0;22222.2;17111.1;1777.8;2020-10-30 07:15:00;2020-10-30 08:00:00;true;360.0;32.0;No weather;
2020-11-02 01:00:16;2020-11-02 07:28:06;76%;93%;;0;1646;Normal;101.4;;19.5;23269.8;19934.4;2559.7;2020-11-02 07:15:00;2020-11-02 08:00:00;true;120.0;32.0;No weather;
2020-11-03 01:24:50;2020-11-03 08:18:02;76%;88%;;0;727;Normal;101.1;;43.2;24791.8;22643.1;495.8;2020-11-03 08:15:00;2020-11-03 09:00:00;true;660.0;32.0;No weather;
2020-11-04 00:31:31;2020-11-04 07:33:42;84%;87%;;0;544;Normal;101.2;;12.6;25330.5;23135.2;506.6;2020-11-04 07:15:00;2020-11-04 08:00:00;true;120.0;32.0;No weather;
2020-11-05 01:12:52;2020-11-05 08:21:00;85%;87%;;0;0;Normal;101.4;;10.5;25687.4;25173.6;513.7;2020-11-05 08:15:00;2020-11-05 09:00:00;false;0.0;32.0;No weather;
2020-11-06 00:47:53;2020-11-06 07:27:50;80%;88%;;0;326;Normal;100.4;;11.3;23996.8;22796.9;1199.8;2020-11-06 07:15:00;2020-11-06 08:00:00;true;0.0;32.0;No weather;
2020-11-08 04:04:53;2020-11-08 09:57:49;62%;70%;;0;1527;Normal;100.7;;58.5;21175.9;16517.2;423.5;2020-11-08 09:15:00;2020-11-08 10:00:00;true;600.0;32.0;No weather;
2020-11-08 23:28:06;2020-11-09 07:37:38;88%;47%;;0;544;Normal;101.0;;52.6;29372.5;26337.3;587.4;2020-11-09 07:15:00;2020-11-09 08:00:00;true;960.0;32.0;No weather;
2020-11-10 02:09:51;2020-11-10 08:48:30;73%;55%;;0;638;Normal;101.8;;47.0;23919.0;20729.8;478.4;2020-11-10 08:45:00;2020-11-10 09:30:00;true;567.4;32.0;No weather;
2020-11-12 02:10:32;2020-11-12 08:06:50;65%;81%;;0;518;Normal;101.2;;46.6;21377.8;16033.3;1710.2;2020-11-12 08:45:00;2020-11-12 09:30:00;true;660.0;32.0;No weather;
2020-11-15 03:18:51;2020-11-15 09:33:09;67%;79%;;0;1770;Normal;101.7;;54.1;22457.8;19688.0;449.2;2020-11-15 09:15:00;2020-11-15 10:00:00;true;280.1;32.0;No weather;
2020-11-16 01:00:54;2020-11-16 07:27:54;74%;63%;;0;960;Normal;101.6;;27.3;23220.0;20433.6;1702.8;2020-11-16 07:15:00;2020-11-16 08:00:00;true;0.0;32.0;No weather;
2020-11-17 01:28:58;2020-11-17 09:08:44;88%;73%;;0;291;Normal;101.2;;25.1;27585.5;26206.3;551.7;2020-11-17 08:45:00;2020-11-17 09:30:00;true;0.0;32.0;No weather;
2020-11-18 00:50:14;2020-11-18 07:32:41;74%;76%;;0;852;Normal;101.1;;40.9;24146.8;22858.9;1287.8;2020-11-18 07:15:00;2020-11-18 08:00:00;true;0.0;32.0;No weather;
2020-11-19 01:08:13;2020-11-19 07:25:48;70%;87%;;0;380;Normal;101.3;;42.0;22654.6;15631.7;2416.5;2020-11-19 08:15:00;2020-11-19 09:00:00;true;0.0;32.0;No weather;
2020-11-20 01:13:13;2020-11-20 07:39:06;74%;92%;;0;477;Normal;101.4;;28.7;23153.0;20606.2;1003.3;2020-11-20 07:15:00;2020-11-20 08:00:00;true;0.0;32.0;No weather;
2020-11-21 01:22:45;2020-11-21 08:04:44;77%;96%;;0;585;Normal;101.4;;24.3;24120.0;19939.2;2331.6;2020-11-21 07:55:00;2020-11-21 08:40:00;true;0.0;32.0;No weather;
2020-11-22 01:21:56;2020-11-22 09:30:36;90%;94%;;0;8212;Normal;101.2;;41.4;29319.3;26876.0;586.4;2020-11-22 09:15:00;2020-11-22 10:00:00;true;2582.6;32.0;No weather;
2020-11-22 09:30:50;2020-11-22 09:47:52;3%;50%;;0;48;Normal;101.2;;0.0;1022.0;1001.5;20.4;2020-11-22 09:45:00;2020-11-22 10:30:00;true;0.0;32.0;No weather;
2020-12-05 03:20:44;2020-12-05 09:19:50;63%;0%;;0;538;Normal;102.1;;33.2;21546.3;19032.6;1364.6;2020-12-05 09:15:00;2020-12-05 10:00:00;true;840.0;32.0;No weather;
2020-12-07 01:14:09;2020-12-07 07:39:48;68%;69%;;0;651;Normal;101.6;;47.4;23139.1;19668.2;462.8;2020-12-07 07:15:00;2020-12-07 08:00:00;true;5467.8;32.0;No weather;
2020-12-08 01:17:55;2020-12-08 08:43:56;78%;80%;;0;732;Normal;101.5;;36.2;26761.3;22568.7;535.2;2020-12-08 08:45:00;2020-12-08 09:30:00;true;225.0;32.0;No weather;
2020-12-10 02:25:25;2020-12-10 08:53:41;72%;90%;;0;524;Normal;101.1;;30.4;23296.5;19879.7;1475.4;2020-12-10 08:45:00;2020-12-10 09:30:00;true;180.0;32.0;No weather;
2020-12-11 04:19:20;2020-12-11 10:35:17;64%;80%;;0;794;Normal;101.4;;43.2;22557.3;22106.2;451.1;2020-12-11 11:55:00;2020-12-11 12:40:00;true;660.0;32.0;No weather;
2020-12-12 03:31:52;2020-12-12 08:32:05;56%;73%;;0;1217;Normal;101.3;;33.9;18013.0;16271.8;360.3;2020-12-12 08:15:00;2020-12-12 09:00:00;true;0.0;32.0;No weather;
2020-12-17 01:01:18;2020-12-17 07:25:53;59%;0%;;0;1578;Normal;101.5;;49.7;23075.2;19306.3;3153.6;2020-12-17 07:15:00;2020-12-17 08:00:00;true;540.0;32.0;No weather;
2020-12-18 01:48:07;2020-12-18 09:30:40;86%;76%;;0;1367;Normal;101.3;;32.9;27753.4;26180.7;1572.7;2020-12-18 09:15:00;2020-12-18 10:00:00;true;420.0;32.0;No weather;
2020-12-23 01:13:35;2020-12-23 07:01:43;56%;0%;;0;871;Normal;101.5;;43.1;20888.6;18869.4;1462.2;2020-12-23 06:55:00;2020-12-23 07:40:00;true;60.0;32.0;No weather;
2020-12-23 07:02:04;2020-12-23 07:27:30;5%;-55%;;0;48;Normal;101.8;;0.0;1525.6;1495.1;30.5;2020-12-23 07:15:00;2020-12-23 08:00:00;true;0.0;32.0;No weather;
2021-01-05 02:12:55;2021-01-05 07:40:05;46%;0%;;0;861;Normal;101.6;;56.2;19630.1;16947.4;392.6;2021-01-05 08:15:00;2021-01-05 09:00:00;true;458.1;32.0;No weather;
2021-01-09 02:25:47;2021-01-09 09:19:34;71%;0%;;0;402;Normal;101.4;;40.1;24827.4;23337.7;496.5;2021-01-09 09:10:00;2021-01-09 09:55:00;true;221.6;32.0;No weather;
2021-01-12 01:27:11;2021-01-12 08:18:35;77%;83%;;0;1096;Normal;102.3;;33.2;24683.2;19252.9;2962.0;2021-01-12 08:15:00;2021-01-12 09:00:00;true;360.0;32.0;No weather;
2021-01-19 01:45:54;2021-01-19 08:47:26;68%;0%;;0;1186;Normal;100.4;;44.1;25292.7;20908.6;3288.0;2021-01-19 08:35:00;2021-01-19 09:20:00;true;300.0;32.0;No weather;
2021-01-26 01:31:05;2021-01-26 09:15:19;72%;0%;;0;356;Normal;100.8;;46.7;27853.8;24232.8;1021.3;2021-01-26 08:35:00;2021-01-26 09:20:00;true;780.0;32.0;No weather;
2021-02-06 03:30:49;2021-02-06 10:16:13;69%;0%;;0;499;Normal;101.3;;41.1;24324.0;20675.4;2108.1;2021-02-06 09:35:00;2021-02-06 10:20:00;true;360.0;32.0;No weather;
2021-02-09 01:29:11;2021-02-09 08:29:27;55%;68%;;0;1099;Normal;101.1;;62.5;25216.0;20509.0;1597.0;2021-02-09 08:15:00;2021-02-09 09:00:00;true;408.0;32.0;No weather;
2021-02-11 00:30:52;2021-02-11 08:21:13;60%;91%;;0;655;Normal;101.2;;72.7;28220.9;21165.7;564.4;2021-02-11 08:05:00;2021-02-11 08:50:00;true;600.0;32.0;No weather;
2021-02-13 02:32:55;2021-02-13 09:22:42;60%;75%;;0;628;Normal;100.8;;59.4;24587.0;22128.3;491.7;2021-02-13 09:15:00;2021-02-13 10:00:00;true;806.9;32.0;No weather;
2021-02-24 02:03:37;2021-02-24 10:02:51;64%;0%;;0;273;Normal;101.2;;73.2;28753.6;21086.0;4025.5;2021-02-24 10:15:00;2021-02-24 11:00:00;true;77.1;32.0;No weather;
2021-02-25 01:16:03;2021-02-25 09:24:19;84%;88%;;0;788;Normal;101.4;;45.5;29296.6;26660.0;585.9;2021-02-25 09:35:00;2021-02-25 10:20:00;true;171.0;32.0;No weather;
2021-02-27 03:01:34;2021-02-27 09:24:02;69%;87%;;0;871;Normal;100.7;;40.0;22948.0;18664.4;2983.2;2021-02-27 09:15:00;2021-02-27 10:00:00;true;600.0;32.0;No weather;
2021-03-06 02:17:49;2021-03-06 07:53:09;62%;0%;;0;726;Normal;101.1;;38.0;20120.1;19047.0;402.4;2021-03-06 07:25:00;2021-03-06 08:10:00;true;240.0;32.0;No weather;
2021-03-09 02:26:19;2021-03-09 07:24:58;55%;95%;;0;127;Normal;101.3;;36.5;17918.9;14574.1;1911.4;2021-03-09 07:15:00;2021-03-09 08:00:00;true;0.0;32.0;No weather;
2021-03-10 02:35:12;2021-03-10 08:08:00;64%;93%;;0;354;Normal;101.5;;30.8;19968.4;13778.2;3194.9;2021-03-10 09:10:00;2021-03-10 09:55:00;true;0.0;32.0;No weather;
2021-03-11 02:11:26;2021-03-11 09:29:36;80%;89%;;0;547;Normal;101.4;;38.2;26289.5;22784.2;1226.8;2021-03-11 09:45:00;2021-03-11 10:30:00;true;575.2;32.0;No weather;
2021-03-12 01:19:21;2021-03-12 08:12:34;67%;87%;;0;502;Normal;101.5;;50.5;24792.3;19255.4;2066.0;2021-03-12 07:55:00;2021-03-12 08:40:00;true;240.0;32.0;No weather;
2021-03-19 02:19:06;2021-03-19 08:04:59;58%;0%;;0;2528;Normal;101.5;;46.6;20753.1;16740.8;2213.7;2021-03-19 09:15:00;2021-03-19 10:00:00;true;240.0;32.0;No weather;
2021-03-31 00:33:43;2021-03-31 07:17:13;74%;0%;;0;190;Normal;101.6;;38.1;24209.8;21304.6;2905.2;2021-03-31 07:05:00;2021-03-31 07:50:00;true;120.0;32.0;No weather;
2021-04-02 00:47:46;2021-04-02 07:13:28;52%;98%;;0;687;Normal;100.7;;69.1;23142.8;20442.8;462.9;2021-04-02 07:05:00;2021-04-02 07:50:00;true;75.0;32.0;No weather;
2021-04-05 00:02:29;2021-04-05 06:57:34;82%;92%;;0;1338;Normal;100.8;;28.0;24905.0;23493.7;1411.3;2021-04-05 07:05:00;2021-04-05 07:50:00;true;240.0;32.0;No weather;
2021-04-07 00:01:50;2021-04-07 07:26:26;84%;96%;;0;497;Normal;101.1;;34.3;26675.8;24897.4;1778.4;2021-04-07 07:05:00;2021-04-07 07:50:00;true;60.0;32.0;No weather;
2021-04-08 00:18:47;2021-04-08 08:16:40;94%;93%;;0;668;Normal;101.0;;28.5;28672.2;24753.7;2580.5;2021-04-08 08:05:00;2021-04-08 08:50:00;true;60.0;32.0;No weather;
2021-04-09 00:30:39;2021-04-09 07:07:58;67%;90%;;0;747;Normal;100.7;;46.2;23839.5;18038.6;3417.0;2021-04-09 07:05:00;2021-04-09 07:50:00;true;240.0;32.0;No weather;
2021-04-10 00:41:52;2021-04-10 07:38:12;84%;91%;;0;463;Normal;100.7;;24.0;24980.1;22398.8;1998.4;2021-04-10 07:30:00;2021-04-10 08:15:00;true;300.0;32.0;No weather;
2021-04-12 00:40:24;2021-04-12 07:13:54;79%;95%;;0;632;Normal;100.2;;24.5;23609.7;18573.0;3305.4;2021-04-12 07:05:00;2021-04-12 07:50:00;true;0.0;32.0;No weather;
2021-04-14 00:12:35;2021-04-14 07:22:12;78%;95%;;0;526;Normal;100.5;;36.7;25776.6;23628.6;2148.1;2021-04-14 07:05:00;2021-04-14 07:50:00;true;0.0;32.0;No weather;
2021-04-16 02:02:52;2021-04-16 07:10:31;64%;83%;;0;277;Normal;100.9;;16.8;18458.7;12798.0;2276.6;2021-04-16 07:05:00;2021-04-16 07:50:00;true;0.0;32.0;No weather;
2021-04-19 00:34:41;2021-04-19 07:30:22;83%;85%;;0;824;Normal;101.2;;22.4;24941.1;19786.6;3325.5;2021-04-19 07:05:00;2021-04-19 07:50:00;true;300.0;32.0;No weather;
2021-04-21 00:33:32;2021-04-21 07:38:38;80%;99%;;0;1345;Normal;100.4;;29.8;25506.2;22105.4;1275.3;2021-04-21 07:05:00;2021-04-21 07:50:00;true;240.0;32.0;No weather;
2021-04-22 00:31:49;2021-04-22 08:21:58;93%;96%;;0;649;Normal;100.6;;23.3;28208.9;26892.5;564.2;2021-04-22 08:05:00;2021-04-22 08:50:00;true;0.0;32.0;No weather;
2021-04-23 00:40:17;2021-04-23 07:33:41;58%;93%;;0;8930;Normal;100.7;;62.2;24804.0;19677.8;496.1;2021-04-23 07:05:00;2021-04-23 07:50:00;true;0.0;32.0;No weather;
2021-04-26 00:41:20;2021-04-26 07:20:02;75%;98%;;0;1042;Normal;100.5;;29.2;23921.8;16585.8;3668.0;2021-04-26 07:05:00;2021-04-26 07:50:00;true;60.0;32.0;No weather;
2021-04-28 00:00:53;2021-04-28 07:32:10;88%;93%;;0;749;Normal;101.1;;23.6;27077.3;26535.8;541.5;2021-04-28 07:05:00;2021-04-28 07:50:00;true;60.0;32.0;No weather;
2021-04-29 01:37:16;2021-04-29 09:08:08;83%;83%;;0;512;Normal;101.3;;31.9;27051.5;24526.7;1262.4;2021-04-29 08:50:00;2021-04-29 09:35:00;true;0.0;32.0;No weather;
2021-04-29 23:31:02;2021-04-30 07:14:52;87%;70%;;0;7952;Normal;101.5;;29.5;27829.5;27272.9;556.6;2021-04-30 07:05:00;2021-04-30 07:50:00;true;60.0;32.0;No weather;
2021-05-03 00:11:30;2021-05-03 07:43:01;88%;90%;;0;857;Normal;100.1;;23.8;27091.8;23840.8;1083.7;2021-05-03 07:05:00;2021-05-03 07:50:00;true;360.0;32.0;No weather;
2021-05-05 00:20:37;2021-05-05 07:20:24;72%;96%;;0;503;Normal;100.8;;39.3;25187.7;23592.5;503.8;2021-05-05 07:05:00;2021-05-05 07:50:00;true;0.0;32.0;No weather;
2021-05-05 23:51:23;2021-05-06 08:22:01;99%;91%;;0;349;Normal;101.0;;24.5;30638.2;29004.1;612.8;2021-05-06 08:05:00;2021-05-06 08:50:00;true;0.0;32.0;No weather;
2021-05-07 00:34:45;2021-05-07 07:17:44;36%;86%;;0;8643;Normal;100.8;;141.9;24179.5;17651.1;2901.5;2021-05-07 07:05:00;2021-05-07 07:50:00;true;0.0;32.0;No weather;
2021-05-08 01:38:01;2021-05-08 08:06:51;66%;86%;;0;642;Normal;100.5;;42.0;23330.6;20297.6;466.6;2021-05-08 07:45:00;2021-05-08 08:30:00;true;300.0;32.0;No weather;
2021-05-10 00:35:04;2021-05-10 07:07:48;77%;84%;;0;996;Normal;100.5;;17.5;23563.9;19715.1;2513.5;2021-05-10 07:05:00;2021-05-10 07:50:00;true;300.0;32.0;No weather;
2021-05-12 00:40:20;2021-05-12 07:19:39;81%;98%;;0;368;Normal;100.8;;9.8;23958.8;19326.8;3034.8;2021-05-12 07:05:00;2021-05-12 07:50:00;true;360.0;32.0;No weather;
2021-05-13 02:00:57;2021-05-13 09:38:30;92%;84%;;0;614;Normal;101.0;;10.0;27452.3;25164.7;549.0;2021-05-13 08:55:00;2021-05-13 09:40:00;true;180.0;32.0;No weather;
2021-05-14 00:45:02;2021-05-14 07:10:42;73%;69%;;0;2162;Normal;100.7;;20.9;23139.6;22059.7;462.8;2021-05-14 07:05:00;2021-05-14 07:50:00;true;180.0;32.0;No weather;
2021-05-17 01:24:31;2021-05-17 07:51:57;73%;89%;;0;722;Normal;100.8;;22.2;23246.0;18131.9;2247.1;2021-05-17 07:05:00;2021-05-17 07:50:00;true;0.0;32.0;No weather;
2021-05-19 01:23:11;2021-05-19 06:47:34;66%;91%;;0;420;Normal;100.4;;6.9;19462.8;19073.5;389.3;2021-05-19 07:05:00;2021-05-19 07:50:00;true;180.0;32.0;No weather;
2021-05-20 01:19:50;2021-05-20 08:51:03;91%;87%;;0;1901;Normal;100.3;;6.5;27072.6;20845.9;2797.5;2021-05-20 08:05:00;2021-05-20 08:50:00;true;60.0;32.0;No weather;
2021-05-21 01:18:48;2021-05-21 07:56:26;75%;87%;;0;5045;Normal;100.5;;18.8;23858.4;17814.2;2385.8;2021-05-21 07:05:00;2021-05-21 07:50:00;true;180.0;32.0;No weather;
2021-05-24 01:02:29;2021-05-24 07:24:08;78%;93%;;0;1105;Normal;101.1;;3.6;22899.2;21449.0;458.0;2021-05-24 07:05:00;2021-05-24 07:50:00;true;0.0;32.0;No weather;
2021-05-26 01:09:29;2021-05-26 07:50:25;82%;95%;;0;617;Normal;100.8;;1.4;24056.2;23575.1;481.1;2021-05-26 07:05:00;2021-05-26 07:50:00;true;60.0;32.0;No weather;
2021-05-27 02:59:41;2021-05-27 08:51:06;71%;86%;;0;643;Normal;100.9;;1.1;21085.1;20663.4;421.7;2021-05-27 08:05:00;2021-05-27 08:50:00;true;0.0;32.0;No weather;
2021-05-28 01:01:37;2021-05-28 07:36:36;80%;75%;;0;6393;Normal;100.8;;1.4;23699.3;23225.3;474.0;2021-05-28 07:05:00;2021-05-28 07:50:00;true;0.0;32.0;No weather;
2021-06-02 00:47:39;2021-06-02 08:08:09;89%;0%;;0;616;Normal;100.6;;0.9;26430.3;25901.7;528.6;2021-06-02 07:05:00;2021-06-02 07:50:00;true;0.0;32.0;No weather;
2021-06-04 01:21:08;2021-06-04 07:51:01;78%;93%;;0;444;Normal;100.6;;2.2;23393.1;22925.3;467.9;2021-06-04 07:05:00;2021-06-04 07:50:00;true;0.0;32.0;No weather;
2021-06-05 02:32:21;2021-06-05 08:30:00;64%;89%;;0;0;Normal;100.5;;25.4;21459.4;18669.7;429.2;2021-06-05 07:55:00;2021-06-05 08:40:00;false;0.0;32.0;No weather;
2021-06-22 02:06:41;2021-06-22 08:28:13;61%;0%;;0;1053;Normal;100.6;;47.7;22891.6;19229.0;1907.6;2021-06-22 08:10:00;2021-06-22 08:55:00;true;0.0;32.0;No weather;
2021-07-02 02:33:00;2021-07-02 08:54:59;70%;0%;;0;1687;Normal;100.5;;4544.5;22919.5;19863.5;1680.8;2021-07-02 08:45:00;2021-07-02 09:30:00;true;0.0;32.0;No weather;
2021-07-15 02:31:23;2021-07-15 08:50:00;66%;0%;;0;1056;Normal;100.8;;54.7;22716.4;21429.1;454.3;2021-07-15 08:45:00;2021-07-15 09:30:00;true;120.0;32.0;No weather;
2021-07-17 03:41:29;2021-07-17 10:49:23;74%;74%;;0;915;Normal;100.6;;62.2;25673.9;23192.1;1882.7;2021-07-17 10:45:00;2021-07-17 11:30:00;true;60.0;32.0;No weather;
2021-07-23 03:52:52;2021-07-23 09:13:58;55%;0%;;0;1094;Normal;100.9;;62.9;19266.3;15027.7;2697.3;2021-07-23 09:00:00;2021-07-23 09:45:00;true;60.0;32.0;No weather;
2021-07-28 01:56:56;2021-07-28 07:40:52;59%;0%;;0;1127;Normal;101.0;;59.6;20636.3;17059.3;2201.2;2021-07-28 07:15:00;2021-07-28 08:00:00;true;0.0;32.0;No weather;
2021-08-06 02:13:34;2021-08-06 08:32:46;66%;0%;;0;851;Normal;100.5;;60.5;22752.3;20401.2;455.0;2021-08-06 08:15:00;2021-08-06 09:00:00;true;0.0;32.0;No weather;
2021-08-08 23:14:21;2021-08-09 07:06:47;81%;63%;;0;1910;Normal;96.9;;97.5;28346.3;25322.7;566.9;2021-08-09 06:45:00;2021-08-09 07:30:00;true;0.0;32.0;No weather;
2021-08-17 23:29:31;2021-08-18 08:26:58;92%;0%;;0;6052;Normal;100.4;;82.6;32247.3;29560.0;644.9;2021-08-18 07:45:00;2021-08-18 08:30:00;true;60.0;32.0;No weather;
2021-08-24 03:19:15;2021-08-24 09:53:52;59%;0%;;0;220;Normal;100.6;;62.9;23676.9;21072.4;473.5;2021-08-24 09:45:00;2021-08-24 10:30:00;true;60.0;32.0;No weather;
2021-08-25 01:18:33;2021-08-25 08:42:46;62%;73%;;0;1278;Normal;100.7;;76.6;26652.4;25319.8;1332.6;2021-08-25 08:30:00;2021-08-25 09:15:00;true;0.0;32.0;No weather;
2021-08-31 22:36:15;2021-09-01 07:13:46;71%;0%;;0;1826;Normal;100.3;;82.3;31051.3;27428.7;621.0;2021-09-01 06:45:00;2021-09-01 07:30:00;true;0.0;32.0;No weather;
2021-09-04 23:27:48;2021-09-05 00:17:13;10%;0%;;0;195;Normal;100.5;;0.0;2965.0;533.7;59.3;2021-09-05 06:00:00;2021-09-05 06:45:00;true;0.0;32.0;No weather;
2021-09-05 00:17:18;2021-09-05 07:04:32;62%;0%;;0;0;Normal;100.5;;63.9;24433.6;19791.2;4642.4;2021-09-05 07:00:00;2021-09-05 07:45:00;true;60.0;32.0;No weather;
2021-09-09 02:31:52;2021-09-09 09:28:51;60%;0%;;0;2160;Normal;100.6;;73.2;25019.3;22600.8;500.4;2021-09-09 09:30:00;2021-09-09 10:15:00;true;302.7;32.0;No weather;
2021-09-16 02:27:43;2021-09-16 10:11:55;70%;0%;;0;8447;Normal;100.3;;64.8;27852.6;25438.7;1206.9;2021-09-16 10:30:00;2021-09-16 11:15:00;true;60.0;32.0;No weather;
2021-09-24 00:47:52;2021-09-24 07:30:55;69%;0%;;0;3051;Normal;101.0;;39.8;24183.1;22570.9;483.7;2021-09-24 07:15:00;2021-09-24 08:00:00;true;0.0;32.0;No weather;
2021-09-27 03:44:26;2021-09-27 07:34:57;40%;75%;;0;31661;Normal;101.3;;38.1;13830.6;9958.0;2581.7;2021-09-27 07:15:00;2021-09-27 08:00:00;true;120.0;32.0;No weather;
2021-09-29 03:25:32;2021-09-29 11:13:40;85%;67%;;0;529;Normal;100.9;;27.9;28087.6;24249.0;842.6;2021-09-29 11:15:00;2021-09-29 12:00:00;true;96.9;32.0;No weather;
2021-09-30 00:55:22;2021-09-30 09:30:40;92%;66%;;0;996;Normal;100.8;;31.5;30918.4;26280.7;3194.9;2021-09-30 09:15:00;2021-09-30 10:00:00;true;0.0;32.0;No weather;
2021-12-22 23:36:03;2021-12-23 04:48:53;59%;0%;;0;6997;Normal;101.4;;202.8;18769.9;12951.3;375.4;2021-12-23 07:15:00;2021-12-23 08:00:00;true;480.0;32.0;No weather;
2022-01-19 01:18:58;2022-01-19 09:20:13;87%;0%;;0;6176;Normal;101.6;;70.8;28875.5;26469.2;577.5;2022-01-19 09:15:00;2022-01-19 10:00:00;true;257.5;32.0;No weather;
2022-08-01 02:10:35;2022-08-01 09:33:44;77%;0%;;0;902;Normal;101.3;;1.2;26588.5;22511.6;4076.9;2022-08-01 09:15:00;2022-08-01 10:00:00;true;600.0;32.0;No weather;
2022-08-12 01:20:17;2022-08-12 07:44:51;68%;0%;;0;2911;Normal;101.0;;30.0;23074.4;18151.9;2153.6;2022-08-12 07:15:00;2022-08-12 08:00:00;true;60.0;32.0;No weather;
2022-08-13 01:52:30;2022-08-13 09:49:04;79%;78%;;0;3843;Normal;101.0;;49.7;28593.2;22112.1;1334.4;2022-08-13 09:15:00;2022-08-13 10:00:00;true;323.0;32.0;No weather;
2022-08-15 03:13:11;2022-08-15 10:37:17;76%;80%;;0;659;Normal;100.7;;31.9;26646.5;20784.3;532.9;2022-08-15 10:15:00;2022-08-15 11:00:00;true;556.4;32.0;No weather;
2022-08-16 01:45:44;2022-08-16 09:41:56;87%;81%;;0;1240;Normal;100.6;;4.1;28571.9;23810.0;2952.4;2022-08-16 09:15:00;2022-08-16 10:00:00;true;2317.6;32.0;No weather;
2022-08-17 01:21:35;2022-08-17 08:32:09;78%;84%;;0;1610;Normal;100.7;;11.5;25834.4;21614.7;516.7;2022-08-17 08:15:00;2022-08-17 09:00:00;true;754.0;32.0;No weather;
2022-08-18 04:20:50;2022-08-18 10:22:37;69%;76%;;0;1325;Normal;101.0;;1.7;21706.5;17365.2;434.1;2022-08-18 11:15:00;2022-08-18 12:00:00;true;660.0;32.0;No weather;
2022-08-19 01:03:55;2022-08-19 08:58:33;76%;69%;;0;211;Normal;100.8;;33.0;28478.0;21263.5;949.3;2022-08-19 08:15:00;2022-08-19 09:00:00;true;600.0;32.0;No weather;
2022-08-20 01:58:02;2022-08-20 08:46:40;67%;71%;;0;8300;Normal;100.5;;29.1;24518.1;18633.8;490.4;2022-08-20 08:15:00;2022-08-20 09:00:00;true;600.0;32.0;No weather;
2022-08-21 02:06:09;2022-08-21 09:52:43;79%;81%;;0;862;Normal;101.0;;22.7;27993.7;25847.5;559.9;2022-08-21 09:15:00;2022-08-21 10:00:00;true;2871.3;32.0;No weather;
2022-08-22 02:06:17;2022-08-22 10:21:56;82%;92%;;0;11594;Normal;101.2;;25.9;29738.5;26070.7;594.8;2022-08-22 10:15:00;2022-08-22 11:00:00;true;1125.4;32.0;No weather;
2022-08-23 01:53:15;2022-08-23 09:22:45;84%;92%;;0;1343;Normal;100.8;;9.1;26970.6;17710.7;1348.5;2022-08-23 09:15:00;2022-08-23 10:00:00;true;1398.3;32.0;No weather;
2022-08-25 01:28:01;2022-08-25 08:19:15;76%;89%;;0;352;Normal;101.0;;10.0;24673.4;22370.5;493.5;2022-08-25 08:15:00;2022-08-25 09:00:00;true;1764.1;32.0;No weather;
2022-08-26 01:03:16;2022-08-26 08:56:51;80%;90%;;0;7093;Normal;101.1;;21.1;28414.4;26236.0;568.3;2022-08-26 08:15:00;2022-08-26 09:00:00;true;1545.5;32.0;No weather;
2022-08-27 01:37:36;2022-08-27 08:40:56;69%;92%;;0;9409;Normal;100.9;;26.5;25400.0;18711.4;1862.7;2022-08-27 09:15:00;2022-08-27 10:00:00;true;777.3;32.0;No weather;
